time, x, y, heading,
0.032, -1.21648e-11, 0, 8.46215e-12, 
0.064, 0.00153979, 1.30299e-14, -0.00108062, 
0.096, 0.00305765, -1.64023e-06, -0.00226012, 
0.128, 0.00455335, -5.02069e-06, -0.00289144, 
0.16, 0.00606135, -9.38102e-06, -0.00340871, 
0.192, 0.00762609, -1.47148e-05, -0.00338906, 
0.224, 0.00917885, -1.99772e-05, -0.00316121, 
0.256, 0.010736, -2.48998e-05, -0.00250944, 
0.288, 0.0123272, -2.88928e-05, -0.00208278, 
0.32, 0.0138717, -3.21096e-05, -0.00171451, 
0.352, 0.0153849, -3.4704e-05, -0.00132296, 
0.384, 0.0168945, -3.67011e-05, -0.00141838, 
0.416, 0.0184286, -3.88772e-05, -0.00100537, 
0.448, 0.0199157, -4.03722e-05, -0.0014821, 
0.48, 0.0214836, -4.26959e-05, -0.00135596, 
0.512, 0.0230147, -4.47721e-05, -0.00125, 
0.544, 0.0245833, -4.67328e-05, -0.000927516, 
0.576, 0.0261509, -4.81868e-05, -0.000732485, 
0.608, 0.0278567, -4.94363e-05, 0.00107839, 
0.64, 0.0295401, -4.7621e-05, 0.00151474, 
0.672, 0.0312233, -4.50713e-05, 0.00225098, 
0.704, 0.0328891, -4.13217e-05, 0.00300601, 
0.736, 0.0345775, -3.62464e-05, 0.00389023, 
0.768, 0.0362595, -2.97027e-05, 0.00448548, 
0.8, 0.0379492, -2.21237e-05, 0.004996, 
0.832, 0.0396378, -1.36873e-05, 0.00531724, 
0.864, 0.0413219, -4.73243e-06, 0.00579328, 
0.896, 0.0429931, 4.94918e-06, 0.0061163, 
0.928, 0.0445925, 1.47319e-05, 0.00648094, 
0.96, 0.0462489, 2.54669e-05, 0.00721762, 
0.992, 0.047897, 3.73628e-05, 0.00733597, 
1.024, 0.0495413, 4.94252e-05, 0.00835196, 
1.056, 0.0511419, 6.2794e-05, 0.0085197, 
1.088, 0.0527759, 7.67154e-05, 0.00920691, 
1.12, 0.0544026, 9.16925e-05, 0.00975447, 
1.152, 0.0560292, 0.00010756, 0.0100146, 
1.184, 0.0576753, 0.000124046, 0.0110477, 
1.216, 0.0593502, 0.00014255, 0.0116474, 
1.248, 0.0609785, 0.000161516, 0.0122976, 
1.28, 0.0626457, 0.00018202, 0.0129643, 
1.312, 0.0642875, 0.000203306, 0.0135293, 
1.344, 0.0659629, 0.000225974, 0.0142813, 
1.376, 0.0676064, 0.000249448, 0.014382, 
1.408, 0.0692416, 0.000272966, 0.0150281, 
1.44, 0.0708693, 0.000297429, 0.0153503, 
1.472, 0.0724389, 0.000321525, 0.0158682, 
1.504, 0.0740974, 0.000347845, 0.0165441, 
1.536, 0.0757204, 0.000374698, 0.0172638, 
1.568, 0.0773347, 0.00040257, 0.0178626, 
1.6, 0.0789522, 0.000431466, 0.0184823, 
1.632, 0.0805295, 0.000460621, 0.0186785, 
1.664, 0.0821441, 0.000490784, 0.0197396, 
1.696, 0.0837515, 0.000522516, 0.0205135, 
1.728, 0.0853466, 0.000555242, 0.021044, 
1.76, 0.0869793, 0.000589606, 0.0217797, 
1.792, 0.0885825, 0.000624529, 0.0224435, 
1.824, 0.090214, 0.000661151, 0.0229512, 
1.856, 0.0918392, 0.000698458, 0.02375, 
1.888, 0.0934594, 0.000736946, 0.0247114, 
1.92, 0.0950608, 0.000776527, 0.0253587, 
1.952, 0.0966621, 0.000817142, 0.0259792, 
1.984, 0.0982766, 0.000859094, 0.0266822, 
2.016, 0.099921, 0.000902982, 0.0271676, 
2.048, 0.101541, 0.000947005, 0.0280651, 
2.08, 0.103143, 0.000991987, 0.0288257, 
2.112, 0.104723, 0.00103753, 0.0289752, 
2.144, 0.106313, 0.00108361, 0.0298527, 
2.176, 0.107995, 0.00113386, 0.030544, 
2.208, 0.109877, 0.00119134, 0.0297163, 
2.24, 0.111754, 0.00124715, 0.0292963, 
2.272, 0.113602, 0.00130131, 0.0289561, 
2.304, 0.11551, 0.00135655, 0.0282722, 
2.336, 0.117406, 0.00141017, 0.027621, 
2.368, 0.119281, 0.00146198, 0.0271477, 
2.4, 0.121186, 0.0015137, 0.0266295, 
2.432, 0.123026, 0.00156273, 0.0257805, 
2.464, 0.124899, 0.001611, 0.0252239, 
2.496, 0.126759, 0.00165794, 0.0245236, 
2.528, 0.128567, 0.00170229, 0.0240327, 
2.56, 0.130461, 0.0017478, 0.0232703, 
2.592, 0.132366, 0.00179216, 0.0228359, 
2.624, 0.134206, 0.00183418, 0.022304, 
2.656, 0.136028, 0.00187483, 0.0214402, 
2.688, 0.137554, 0.00190755, 0.0220531, 
2.72, 0.139112, 0.00194191, 0.022995, 
2.752, 0.140679, 0.00197795, 0.0239465, 
2.784, 0.142231, 0.00201512, 0.024651, 
2.816, 0.143771, 0.0020531, 0.0257005, 
2.848, 0.145313, 0.00209272, 0.0263798, 
2.88, 0.146908, 0.00213482, 0.0271691, 
2.912, 0.148476, 0.00217742, 0.0275712, 
2.944, 0.150036, 0.00222045, 0.0281383, 
2.976, 0.151564, 0.00226345, 0.0292189, 
3.008, 0.153058, 0.00230711, 0.0300483, 
3.04, 0.154591, 0.00235321, 0.0305684, 
3.072, 0.156119, 0.00239991, 0.0314764, 
3.104, 0.157617, 0.0024471, 0.0321963, 
3.136, 0.159158, 0.00249673, 0.0330625, 
3.168, 0.160668, 0.00254666, 0.0335399, 
3.2, 0.16218, 0.00259741, 0.0344139, 
3.232, 0.163716, 0.00265027, 0.0351527, 
3.264, 0.165289, 0.0027056, 0.0361266, 
3.296, 0.166843, 0.00276177, 0.0363878, 
3.328, 0.168361, 0.00281701, 0.0370649, 
3.36, 0.169834, 0.00287164, 0.0377727, 
3.392, 0.171329, 0.00292814, 0.0381898, 
3.424, 0.172865, 0.00298682, 0.0385893, 
3.456, 0.174358, 0.00304447, 0.0390838, 
3.488, 0.175868, 0.00310353, 0.039507, 
3.52, 0.177463, 0.00316657, 0.0396597, 
3.552, 0.178981, 0.00322679, 0.0406535, 
3.584, 0.180524, 0.00328957, 0.0411809, 
3.616, 0.182294, 0.0033625, 0.0401629, 
3.648, 0.184092, 0.00343473, 0.0392534, 
3.68, 0.185856, 0.00350402, 0.0381695, 
3.712, 0.187606, 0.00357084, 0.0372455, 
3.744, 0.189286, 0.00363346, 0.0355815, 
3.776, 0.190943, 0.00369245, 0.033697, 
3.808, 0.192653, 0.00375008, 0.031782, 
3.84, 0.194312, 0.00380282, 0.0297375, 
3.872, 0.195975, 0.00385228, 0.0280825, 
3.904, 0.197617, 0.00389841, 0.0263698, 
3.936, 0.199265, 0.00394188, 0.0246424, 
3.968, 0.201029, 0.00398535, 0.0241768, 
4, 0.202765, 0.00402735, 0.023513, 
4.032, 0.204524, 0.00406872, 0.0227883, 
4.064, 0.206251, 0.00410808, 0.0221347, 
4.096, 0.208, 0.00414679, 0.0216537, 
4.128, 0.20973, 0.00418426, 0.0212711, 
4.16, 0.211466, 0.00422119, 0.0208797, 
4.192, 0.213243, 0.0042583, 0.0201215, 
4.224, 0.215005, 0.00429376, 0.0195364, 
4.256, 0.216783, 0.00432849, 0.01941, 
4.288, 0.218534, 0.00436249, 0.0185661, 
4.32, 0.22027, 0.00439472, 0.0181112, 
4.352, 0.222165, 0.00442904, 0.0189239, 
4.384, 0.224114, 0.00446593, 0.0194796, 
4.416, 0.226056, 0.00450376, 0.0198842, 
4.448, 0.227999, 0.00454242, 0.0205925, 
4.48, 0.229884, 0.00458124, 0.0212802, 
4.512, 0.2318, 0.00462201, 0.0220595, 
4.544, 0.233717, 0.00466431, 0.022844, 
4.576, 0.235648, 0.00470842, 0.023534, 
4.608, 0.237589, 0.0047541, 0.0240109, 
4.64, 0.239511, 0.00480028, 0.0247436, 
4.672, 0.241442, 0.00484806, 0.025684, 
4.704, 0.243312, 0.0048961, 0.0264583, 
4.736, 0.245234, 0.00494696, 0.0271358, 
4.768, 0.247153, 0.00499906, 0.0274957, 
4.8, 0.249084, 0.00505215, 0.0282001, 
4.832, 0.250958, 0.00510502, 0.0288072, 
4.864, 0.252852, 0.00515959, 0.0293994, 
4.896, 0.254856, 0.00521853, 0.0294821, 
4.928, 0.256781, 0.00527531, 0.0297178, 
4.96, 0.258699, 0.00533231, 0.0296927, 
4.992, 0.260669, 0.00539082, 0.0298058, 
5.024, 0.262595, 0.00544824, 0.0299651, 
5.056, 0.264541, 0.00550657, 0.0299294, 
5.088, 0.266529, 0.0055661, 0.030005, 
5.12, 0.268468, 0.0056243, 0.030273, 
5.152, 0.270377, 0.0056821, 0.0305551, 
5.184, 0.272305, 0.00574102, 0.0306982, 
5.216, 0.274224, 0.00579996, 0.0309185, 
5.248, 0.276123, 0.00585871, 0.0311562, 
5.28, 0.278082, 0.00591976, 0.0312479, 
5.312, 0.280014, 0.00598014, 0.0310947, 
5.344, 0.281959, 0.00604062, 0.0309697, 
5.376, 0.283889, 0.00610042, 0.0310295, 
5.408, 0.285855, 0.00616144, 0.0309248, 
5.44, 0.287775, 0.00622084, 0.0307572, 
5.472, 0.289679, 0.00627943, 0.0305279, 
5.504, 0.291626, 0.00633887, 0.030658, 
5.536, 0.293593, 0.00639919, 0.0306746, 
5.568, 0.295538, 0.00645889, 0.0306499, 
5.6, 0.297445, 0.00651734, 0.0305942, 
5.632, 0.299397, 0.0065771, 0.0305218, 
5.664, 0.301346, 0.00663659, 0.0305235, 
5.696, 0.303286, 0.00669584, 0.0303517, 
5.728, 0.305224, 0.00675467, 0.030309, 
5.76, 0.307177, 0.00681389, 0.0302604, 
5.792, 0.309086, 0.00687166, 0.0301706, 
5.824, 0.311046, 0.00693082, 0.0299263, 
5.856, 0.312958, 0.00698806, 0.0301244, 
5.888, 0.314875, 0.00704582, 0.0299, 
5.92, 0.316829, 0.00710428, 0.0298973, 
5.952, 0.318775, 0.00716245, 0.0296605, 
5.984, 0.32071, 0.00721987, 0.0295468, 
6.016, 0.322603, 0.00727581, 0.0297555, 
6.048, 0.324447, 0.00733071, 0.0300689, 
6.08, 0.326283, 0.00738593, 0.0302915, 
6.112, 0.328109, 0.00744126, 0.0305875, 
6.144, 0.329965, 0.00749803, 0.0310305, 
6.176, 0.331821, 0.00755566, 0.0314345, 
6.208, 0.333693, 0.00761453, 0.03191, 
6.24, 0.335554, 0.00767392, 0.0322515, 
6.272, 0.337385, 0.00773299, 0.0329028, 
6.304, 0.339196, 0.00779261, 0.0333028, 
6.336, 0.341047, 0.00785427, 0.0338111, 
6.368, 0.342835, 0.00791473, 0.0341722, 
6.4, 0.344683, 0.00797794, 0.0348035, 
6.432, 0.346553, 0.00804302, 0.0355929, 
6.464, 0.348244, 0.00810326, 0.0352733, 
6.496, 0.349967, 0.00816406, 0.0344943, 
6.528, 0.351683, 0.00822325, 0.0341362, 
6.56, 0.353359, 0.00828051, 0.0336663, 
6.592, 0.355043, 0.0083372, 0.0329813, 
6.624, 0.356718, 0.00839247, 0.0325094, 
6.656, 0.358379, 0.00844648, 0.0316073, 
6.688, 0.360111, 0.00850125, 0.0311094, 
6.72, 0.361791, 0.00855355, 0.0302769, 
6.752, 0.363431, 0.00860322, 0.0296087, 
6.784, 0.365123, 0.00865332, 0.0291757, 
6.816, 0.366767, 0.00870131, 0.0286434, 
6.848, 0.368459, 0.00874977, 0.0277282, 
6.88, 0.370117, 0.00879575, 0.027215, 
6.912, 0.371817, 0.00884203, 0.0266765, 
6.944, 0.37351, 0.0088872, 0.0263422, 
6.976, 0.375192, 0.00893152, 0.0259305, 
7.008, 0.376908, 0.00897605, 0.0251352, 
7.04, 0.378591, 0.00901836, 0.0243517, 
7.072, 0.380273, 0.00905932, 0.0233237, 
7.104, 0.38198, 0.00909914, 0.0223504, 
7.136, 0.383626, 0.00913593, 0.0214347, 
7.168, 0.385292, 0.00917164, 0.0207296, 
7.2, 0.386955, 0.00920612, 0.019847, 
7.232, 0.388624, 0.00923926, 0.019077, 
7.264, 0.390305, 0.00927134, 0.0180675, 
7.296, 0.391918, 0.00930048, 0.0169783, 
7.328, 0.393552, 0.00932822, 0.0161823, 
7.36, 0.395193, 0.00935477, 0.0152527, 
7.392, 0.396812, 0.00937947, 0.0146579, 
7.424, 0.398528, 0.00940463, 0.0139616, 
7.456, 0.400218, 0.00942822, 0.0132839, 
7.488, 0.401904, 0.00945062, 0.0123825, 
7.52, 0.403551, 0.00947102, 0.0114681, 
7.552, 0.405227, 0.00949023, 0.0104467, 
7.584, 0.406888, 0.00950759, 0.00968777, 
7.616, 0.408551, 0.0095237, 0.00872468, 
7.648, 0.410209, 0.00953817, 0.00785786, 
7.68, 0.411847, 0.00955104, 0.00649751, 
7.712, 0.413505, 0.00956181, 0.00568822, 
7.744, 0.415154, 0.00957119, 0.00484892, 
7.776, 0.41683, 0.00957932, 0.00412006, 
7.808, 0.418504, 0.00958621, 0.0032258, 
7.84, 0.420169, 0.00959159, 0.00202587, 
7.872, 0.421835, 0.00959496, 0.000613428, 
7.904, 0.423488, 0.00959597, -0.000352386, 
7.936, 0.425128, 0.0095954, -0.00140783, 
7.968, 0.426764, 0.00959309, -0.00268743, 
8, 0.428435, 0.0095886, -0.00410218, 
8.032, 0.430073, 0.00958188, -0.00542024, 
8.064, 0.43172, 0.00957295, -0.00682977, 
8.096, 0.433382, 0.0095616, -0.00799909, 
8.128, 0.435047, 0.00954829, -0.00926309, 
8.16, 0.436693, 0.00953303, -0.0102831, 
8.192, 0.438326, 0.00951624, -0.0116188, 
8.224, 0.439996, 0.00949684, -0.0128945, 
8.256, 0.441678, 0.00947515, -0.0142042, 
8.288, 0.443365, 0.00945118, -0.015184, 
8.32, 0.444975, 0.00942673, -0.0163792, 
8.352, 0.446632, 0.0093996, -0.0174729, 
8.384, 0.448307, 0.00937033, -0.0191762, 
8.416, 0.449986, 0.00933812, -0.0203006, 
8.448, 0.451586, 0.00930564, -0.0212381, 
8.48, 0.453182, 0.00927173, -0.0220732, 
8.512, 0.454825, 0.00923547, -0.0232003, 
8.544, 0.45644, 0.00919798, -0.0241211, 
8.576, 0.458091, 0.00915815, -0.0250811, 
8.608, 0.459707, 0.00911763, -0.0260581, 
8.64, 0.461315, 0.00907572, -0.027284, 
8.672, 0.462966, 0.00903066, -0.0284835, 
8.704, 0.464636, 0.00898307, -0.0293318, 
8.736, 0.466312, 0.00893391, -0.0302605, 
8.768, 0.467956, 0.00888412, -0.0311169, 
8.8, 0.469612, 0.00883258, -0.0319623, 
8.832, 0.471209, 0.00878151, -0.03257, 
8.864, 0.472864, 0.0087276, -0.0337211, 
8.896, 0.474473, 0.00867332, -0.0348231, 
8.928, 0.476094, 0.00861687, -0.0355884, 
8.96, 0.477733, 0.00855851, -0.0367556, 
8.992, 0.479357, 0.00849878, -0.0376395, 
9.024, 0.481028, 0.00843584, -0.0384418, 
9.056, 0.482643, 0.00837374, -0.0395877, 
9.088, 0.484256, 0.00830987, -0.0407834, 
9.12, 0.485862, 0.00824432, -0.0417985, 
9.152, 0.487488, 0.00817632, -0.0429102, 
9.184, 0.489118, 0.00810634, -0.043992, 
9.216, 0.490725, 0.0080356, -0.0451945, 
9.248, 0.492363, 0.00796152, -0.0460401, 
9.28, 0.49394, 0.00788886, -0.0469799, 
9.312, 0.495547, 0.00781329, -0.047884, 
9.344, 0.497146, 0.00773666, -0.0487573, 
9.376, 0.498604, 0.00766553, -0.0516319, 
9.408, 0.500016, 0.00759256, -0.0541621, 
9.44, 0.501422, 0.00751636, -0.0567965, 
9.472, 0.502876, 0.00743365, -0.0592676, 
9.504, 0.504255, 0.00735186, -0.0620067, 
9.536, 0.505629, 0.0072665, -0.064468, 
9.568, 0.507031, 0.00717602, -0.0671279, 
9.6, 0.508412, 0.00708317, -0.0698917, 
9.632, 0.509836, 0.0069835, -0.0728007, 
9.664, 0.511244, 0.00688084, -0.0756777, 
9.696, 0.512627, 0.00677592, -0.078418, 
9.728, 0.514022, 0.00666636, -0.0809805, 
9.76, 0.515445, 0.0065508, -0.0837931, 
9.792, 0.516846, 0.00643321, -0.0869048, 
9.824, 0.51822, 0.00631346, -0.0895605, 
9.856, 0.519612, 0.0061885, -0.0926081, 
9.888, 0.52102, 0.00605769, -0.0956165, 
9.92, 0.522292, 0.00593567, -0.0975684, 
9.952, 0.52363, 0.00580468, -0.0989478, 
9.984, 0.524944, 0.00567426, -0.100537, 
10.016, 0.526276, 0.0055399, -0.10226, 
10.048, 0.527634, 0.00540055, -0.104148, 
10.08, 0.528905, 0.00526769, -0.106027, 
10.112, 0.530228, 0.00512686, -0.108101, 
10.144, 0.531515, 0.00498724, -0.110005, 
10.176, 0.532781, 0.00484737, -0.111971, 
10.208, 0.534039, 0.00470591, -0.113727, 
10.24, 0.535324, 0.0045592, -0.115949, 
10.272, 0.536574, 0.00441361, -0.117914, 
10.304, 0.537864, 0.0042608, -0.119566, 
10.336, 0.539146, 0.00410679, -0.121128, 
10.368, 0.540409, 0.003953, -0.122671, 
10.4, 0.541757, 0.00378681, -0.124192, 
10.432, 0.543269, 0.00359802, -0.126626, 
10.464, 0.544663, 0.00342061, -0.129123, 
10.496, 0.546052, 0.0032402, -0.131385, 
10.528, 0.547486, 0.0030507, -0.134242, 
10.56, 0.548891, 0.00286104, -0.13692, 
10.592, 0.55031, 0.00266544, -0.139287, 
10.624, 0.551732, 0.00246617, -0.141778, 
10.656, 0.55331, 0.00224091, -0.142916, 
10.688, 0.55494, 0.00200635, -0.144106, 
10.72, 0.556548, 0.00177305, -0.145413, 
10.752, 0.558123, 0.00154232, -0.146456, 
10.784, 0.559729, 0.00130549, -0.147318, 
10.816, 0.561276, 0.00107589, -0.148494, 
10.848, 0.562895, 0.000833664, -0.149984, 
10.88, 0.564463, 0.000596762, -0.151026, 
10.912, 0.566065, 0.000352927, -0.152234, 
10.944, 0.567615, 0.000115175, -0.153309, 
10.976, 0.569176, -0.000126064, -0.154696, 
11.008, 0.57078, -0.00037612, -0.155674, 
11.04, 0.572358, -0.000623831, -0.156641, 
11.072, 0.573937, -0.000873296, -0.157651, 
11.104, 0.575804, -0.00117006, -0.159912, 
11.136, 0.577816, -0.00149453, -0.160552, 
11.168, 0.579861, -0.00182573, -0.161039, 
11.2, 0.581902, -0.00215722, -0.16161, 
11.232, 0.58395, -0.00249118, -0.162263, 
11.264, 0.586014, -0.00282905, -0.162462, 
11.296, 0.588069, -0.00316595, -0.162903, 
11.328, 0.590102, -0.00350003, -0.163517, 
11.36, 0.592147, -0.00383751, -0.163852, 
11.392, 0.59419, -0.00417519, -0.164208, 
11.424, 0.596126, -0.00449608, -0.163933, 
11.456, 0.598059, -0.00481581, -0.163637, 
11.488, 0.599983, -0.0051334, -0.162957, 
11.52, 0.601891, -0.00544718, -0.162739, 
11.552, 0.603784, -0.00575795, -0.161974, 
11.584, 0.605704, -0.00607176, -0.162099, 
11.616, 0.607579, -0.00637832, -0.161706, 
11.648, 0.60944, -0.00668195, -0.161476, 
11.68, 0.611345, -0.0069922, -0.161318, 
11.712, 0.613232, -0.0072993, -0.160929, 
11.744, 0.615093, -0.00760134, -0.160564, 
11.776, 0.617011, -0.007912, -0.16021, 
11.808, 0.618899, -0.00821718, -0.159508, 
11.84, 0.620794, -0.00852203, -0.15925, 
11.872, 0.622677, -0.00882434, -0.158908, 
11.904, 0.624553, -0.00912507, -0.158561, 
11.936, 0.626382, -0.00941747, -0.158173, 
11.968, 0.628241, -0.00971401, -0.15755, 
12, 0.630142, -0.010016, -0.157181, 
12.032, 0.631989, -0.0103087, -0.156931, 
12.064, 0.633869, -0.0106063, -0.15653, 
12.096, 0.635738, -0.0109012, -0.155995, 
12.128, 0.637612, -0.011196, -0.155774, 
12.16, 0.639506, -0.0114933, -0.155761, 
12.192, 0.641421, -0.011794, -0.155331, 
12.224, 0.643335, -0.0120938, -0.154532, 
12.256, 0.645341, -0.0124063, -0.155445, 
12.288, 0.647316, -0.0127158, -0.156525, 
12.32, 0.649312, -0.0130308, -0.157429, 
12.352, 0.651315, -0.0133488, -0.158328, 
12.384, 0.653302, -0.013666, -0.159074, 
12.416, 0.655277, -0.0139828, -0.160052, 
12.448, 0.65725, -0.0143014, -0.161058, 
12.48, 0.65924, -0.0146246, -0.162042, 
12.512, 0.661215, -0.0149475, -0.163042, 
12.544, 0.663209, -0.0152755, -0.16407, 
12.576, 0.665192, -0.0156038, -0.165006, 
12.608, 0.667157, -0.0159311, -0.165764, 
12.64, 0.669143, -0.0162634, -0.166696, 
12.672, 0.671058, -0.0165855, -0.167727, 
12.704, 0.673018, -0.0169175, -0.168716, 
12.736, 0.674988, -0.0172529, -0.16968, 
12.768, 0.676955, -0.01759, -0.170759, 
12.8, 0.678931, -0.0179307, -0.171557, 
12.832, 0.680861, -0.0182652, -0.172452, 
12.864, 0.682821, -0.0186066, -0.173416, 
12.896, 0.684783, -0.0189502, -0.174324, 
12.928, 0.686738, -0.0192945, -0.175267, 
12.96, 0.688706, -0.019643, -0.176215, 
12.992, 0.69071, -0.0199999, -0.177022, 
13.024, 0.692645, -0.0203459, -0.177808, 
13.056, 0.694594, -0.0206961, -0.178565, 
13.088, 0.696528, -0.0210453, -0.179499, 
13.12, 0.698466, -0.0213969, -0.180451, 
13.152, 0.700426, -0.0217544, -0.181646, 
13.184, 0.702415, -0.0221198, -0.182375, 
13.216, 0.704378, -0.0224819, -0.183305, 
13.248, 0.706315, -0.022841, -0.184338, 
13.28, 0.708272, -0.0232059, -0.185122, 
13.312, 0.710213, -0.0235693, -0.186018, 
13.344, 0.712166, -0.0239369, -0.18676, 
13.376, 0.714133, -0.0243085, -0.187729, 
13.408, 0.716084, -0.0246792, -0.188661, 
13.44, 0.717999, -0.0250448, -0.189721, 
13.472, 0.719938, -0.0254172, -0.190597, 
13.504, 0.721931, -0.0258017, -0.191591, 
13.536, 0.723859, -0.0261757, -0.192179, 
13.568, 0.725788, -0.0265511, -0.192597, 
13.6, 0.727743, -0.0269322, -0.193749, 
13.632, 0.729695, -0.0273153, -0.194493, 
13.664, 0.731611, -0.0276926, -0.19526, 
13.696, 0.733543, -0.0280749, -0.195987, 
13.728, 0.735485, -0.0284604, -0.196625, 
13.76, 0.737397, -0.0288413, -0.197529, 
13.792, 0.73935, -0.0292321, -0.198326, 
13.824, 0.741286, -0.0296212, -0.199067, 
13.856, 0.742996, -0.0299661, -0.201493, 
13.888, 0.744692, -0.0303126, -0.204056, 
13.92, 0.746423, -0.0306708, -0.206363, 
13.952, 0.748143, -0.0310309, -0.20878, 
13.984, 0.749888, -0.0314005, -0.211053, 
14.016, 0.751603, -0.0317679, -0.213583, 
14.048, 0.753322, -0.0321409, -0.216143, 
14.08, 0.755082, -0.0325273, -0.218529, 
14.112, 0.756783, -0.032905, -0.221018, 
14.144, 0.7585, -0.0332909, -0.223365, 
14.176, 0.760201, -0.0336772, -0.22572, 
14.208, 0.761804, -0.0340452, -0.226658, 
14.24, 0.763408, -0.0344152, -0.22731, 
14.272, 0.764977, -0.0347782, -0.228185, 
14.304, 0.766549, -0.0351432, -0.229025, 
14.336, 0.768164, -0.0355198, -0.23006, 
14.368, 0.769736, -0.0358879, -0.230998, 
14.4, 0.771438, -0.0362881, -0.233362, 
14.432, 0.773013, -0.0366624, -0.233892, 
14.464, 0.774584, -0.0370367, -0.234643, 
14.496, 0.776195, -0.037422, -0.235535, 
14.528, 0.777806, -0.0378085, -0.23621, 
14.56, 0.779553, -0.0382289, -0.238525, 
14.592, 0.781121, -0.0386102, -0.238944, 
14.624, 0.782723, -0.0390005, -0.239232, 
14.656, 0.784435, -0.039418, -0.241119, 
14.688, 0.78619, -0.0398497, -0.240417, 
14.72, 0.788055, -0.0403069, -0.241444, 
14.752, 0.789919, -0.0407659, -0.24277, 
14.784, 0.791755, -0.0412207, -0.243921, 
14.816, 0.793616, -0.0416839, -0.244825, 
14.848, 0.795453, -0.0421428, -0.245834, 
14.88, 0.797297, -0.0426053, -0.246621, 
14.912, 0.799122, -0.0430648, -0.247623, 
14.944, 0.800974, -0.043533, -0.248672, 
14.976, 0.802857, -0.0440111, -0.249431, 
15.008, 0.80472, -0.0444858, -0.250226, 
15.04, 0.806558, -0.0449555, -0.251053, 
15.072, 0.808435, -0.045437, -0.252134, 
15.104, 0.810283, -0.0459131, -0.253075, 
15.136, 0.812131, -0.0463909, -0.254087, 
15.168, 0.813939, -0.0468603, -0.255141, 
15.2, 0.815797, -0.0473452, -0.256235, 
15.232, 0.817636, -0.0478268, -0.257267, 
15.264, 0.819485, -0.0483134, -0.258306, 
15.296, 0.82133, -0.0488009, -0.25952, 
15.328, 0.82318, -0.0492919, -0.260277, 
15.36, 0.824965, -0.0497672, -0.260621, 
15.392, 0.826767, -0.0502478, -0.260841, 
15.424, 0.828578, -0.0507312, -0.261356, 
15.456, 0.830392, -0.0512166, -0.26134, 
15.488, 0.832153, -0.0516877, -0.261602, 
15.52, 0.833967, -0.0521733, -0.261693, 
15.552, 0.835766, -0.0526549, -0.262147, 
15.584, 0.837575, -0.0531405, -0.26225, 
15.616, 0.83938, -0.0536251, -0.262505, 
15.648, 0.841172, -0.0541065, -0.262827, 
15.68, 0.842966, -0.0545893, -0.263102, 
15.712, 0.844737, -0.0550661, -0.263459, 
15.744, 0.84655, -0.0555552, -0.263858, 
15.776, 0.848316, -0.0560323, -0.264189, 
15.808, 0.850075, -0.0565082, -0.264495, 
15.84, 0.851859, -0.0569912, -0.264917, 
15.872, 0.85363, -0.0574717, -0.265112, 
15.904, 0.855434, -0.0579616, -0.265591, 
15.936, 0.857136, -0.0584246, -0.265787, 
15.968, 0.858913, -0.0589083, -0.266108, 
16, 0.860665, -0.0593858, -0.266362, 
16.032, 0.862427, -0.0598666, -0.266511, 
16.064, 0.864246, -0.0603632, -0.266853, 
16.096, 0.865998, -0.0608421, -0.267123, 
16.128, 0.867788, -0.061332, -0.26741, 
16.16, 0.869538, -0.0618114, -0.267829, 
16.192, 0.87134, -0.0623059, -0.267898, 
16.224, 0.873115, -0.0627931, -0.268235, 
16.256, 0.874893, -0.0632819, -0.268671, 
16.288, 0.87664, -0.0637627, -0.268809, 
16.32, 0.878444, -0.0642597, -0.269154, 
16.352, 0.880223, -0.0647505, -0.269499, 
16.384, 0.882005, -0.0652427, -0.269783, 
16.416, 0.883777, -0.0657327, -0.27039, 
16.448, 0.885527, -0.0662178, -0.270461, 
16.48, 0.887304, -0.0667106, -0.270285, 
16.512, 0.889081, -0.0672028, -0.270722, 
16.544, 0.890841, -0.0676913, -0.270872, 
16.576, 0.892623, -0.0681861, -0.271201, 
16.608, 0.894415, -0.0686843, -0.271283, 
16.64, 0.896144, -0.0691653, -0.271809, 
16.672, 0.897937, -0.0696649, -0.272008, 
16.704, 0.899686, -0.0701529, -0.272431, 
16.736, 0.901469, -0.0706509, -0.27237, 
16.768, 0.903244, -0.0711468, -0.272494, 
16.8, 0.905008, -0.0716399, -0.27327, 
16.832, 0.906736, -0.0721239, -0.273495, 
16.864, 0.908492, -0.0726167, -0.273617, 
16.896, 0.910223, -0.0731026, -0.273862, 
16.928, 0.911985, -0.0735974, -0.274084, 
16.96, 0.913709, -0.0740822, -0.273838, 
16.992, 0.915451, -0.0745716, -0.273612, 
17.024, 0.917256, -0.075078, -0.274591, 
17.056, 0.918993, -0.0755675, -0.274996, 
17.088, 0.920713, -0.0760527, -0.274739, 
17.12, 0.92248, -0.0765507, -0.274289, 
17.152, 0.924324, -0.0770697, -0.275257, 
17.184, 0.926067, -0.0775619, -0.275649, 
17.216, 0.927809, -0.0780547, -0.275673, 
17.248, 0.929665, -0.0785796, -0.27689, 
17.28, 0.931431, -0.0790815, -0.276925, 
17.312, 0.933239, -0.0795953, -0.27686, 
17.344, 0.935, -0.0800959, -0.27696, 
17.376, 0.936736, -0.0805893, -0.277321, 
17.408, 0.938502, -0.081092, -0.277324, 
